AI16Z,SELL,LIMIT,IOC,1101.7,0.4260712,0.4296000,FILLED,1084.6,1101.7,1740949583683,469.40264104
SOL,SELL,LIMIT,IOC,4,173.7307,174.5200,FILLED,4,4,1740949585049,694.9228
SOLUSDC,SELL,LIMIT,IOC,33.54,173.7688,174.5900,FILLED,19.69,33.54,1740949585692,5828.205551999999
SEI,SELL,LIMIT,IOC,36982,0.2668715,0.2693000,FILLED,7491,36982,1740949586140,9869.441813
1000PEPE,SELL,LIMIT,IOC,35335,0.0087434,0.0087914,FILLED,35335,35335,1740949586425,308.948039
1000PEPE,SELL,LIMIT,IOC,585,0.0087405,0.0087923,FILLED,585,585,1740949587688,5.1131925
ETH,SELL,LIMIT,IOC,3.106,2488.63,2499.47,FILLED,3.106,3.106,1740949587952,7729.68478
1000SHIB,SELL,LIMIT,IOC,474,0.014783,0.014882,FILLED,474,474,1740949589944,7.007142
LUMIA,SELL,LIMIT,IOC,15.4,0.4554051,0.4600000,FILLED,15.4,15.4,1740949595109,7.013238540000001
SWARMS,SELL,LIMIT,IOC,115440,0.0646940,0.0652265,FILLED,10103,115440,1740949596368,7468.275360000001
NEIRO,SELL,LIMIT,IOC,421557,0.00036759,0.00037160,FILLED,421557,421557,1740949597443,154.96013763
SWARMS,SELL,LIMIT,IOC,47715,0.0647460,0.0652051,FILLED,26121,47715,1740949598096,3089.3553899999997
SWARMS,SELL,LIMIT,IOC,7797,0.0646756,0.0652000,FILLED,1078,7797,1740949600215,504.2756532
BERA,SELL,LIMIT,IOC,63.9,8.605778,8.694000,FILLED,62.7,63.9,1740949606363,549.9092142000001
COTI,SELL,LIMIT,IOC,477,0.08340,0.08465,FILLED,311,477,1740949606452,39.781800000000004
NEIRO,SELL,LIMIT,IOC,2307199,0.00036725,0.00037060,FILLED,235809,2307199,1740949608057,847.3188327500001
TST,SELL,LIMIT,IOC,265,0.0861439,0.0870000,FILLED,265,265,1740949609362,22.8281335
FARTCOIN,SELL,LIMIT,IOC,150.0,0.3331991,0.3367000,FILLED,150.0,150.0,1740949613082,49.979865000000004
FET,BUY,LIMIT,IOC,54,0.7542161,0.7473000,FILLED,54,54,1740949614434,40.727669399999996
SWARMS,SELL,LIMIT,IOC,18892,0.0644296,0.0650000,FILLED,1074,18892,1740949614564,1217.2040032
ACT,SELL,LIMIT,IOC,31203,0.2020888,0.2041626,FILLED,207,31203,1740949615455,6305.776826400001
AI16Z,SELL,LIMIT,IOC,1507.2,0.4245497,0.4280038,FILLED,1407.8,1507.2,1740949616156,639.88130784
ADA,BUY,LIMIT,IOC,319,1.04554,1.04030,FILLED,131,319,1740949618038,333.52725999999996
NEIRO,SELL,LIMIT,IOC,127448,0.00036700,0.00037050,FILLED,127448,127448,1740949620050,46.773416
ACT,SELL,LIMIT,IOC,44,0.2014412,0.2034800,FILLED,44,44,1740949632045,8.863412799999999
